"","ID","LMT_Date","Age","Sex","Year","site","dist_hub","Stage"
"5377",60131,2015-04-30,"Adult","Male",2015,"Webb",535.497908854206,"2Hunt"
"5378",60131,2015-05-01,"Adult","Male",2015,"Webb",624.38241194222,"2Hunt"
"5379",60131,2015-05-02,"Adult","Male",2015,"Webb",393.510552100104,"3Post_Hunt"
"5380",60131,2015-05-03,"Adult","Male",2015,"Webb",523.711777865804,"3Post_Hunt"
"5381",60131,2015-05-04,"Adult","Male",2015,"Webb",752.565681866889,"3Post_Hunt"
"5382",60131,2015-05-05,"Adult","Male",2015,"Webb",392.409335652673,"3Post_Hunt"
"5383",60131,2015-05-06,"Adult","Male",2015,"Webb",439.866516187872,"3Post_Hunt"
"5384",60131,2015-05-07,"Adult","Male",2015,"Webb",598.168706006405,"3Post_Hunt"
"5385",60131,2015-05-08,"Adult","Male",2015,"Webb",388.095116057496,"3Post_Hunt"
"5386",60131,2015-05-09,"Adult","Male",2015,"Webb",451.156003362576,"3Post_Hunt"
"5387",60131,2015-05-10,"Adult","Male",2015,"Webb",301.235369748122,"3Post_Hunt"
"5388",60131,2015-05-11,"Adult","Male",2015,"Webb",452.631241089941,"3Post_Hunt"
"5389",60131,2015-05-12,"Adult","Male",2015,"Webb",450.461199301187,"3Post_Hunt"
"5390",60131,2015-05-13,"Adult","Male",2015,"Webb",545.133670528378,"3Post_Hunt"
"5391",60131,2015-05-14,"Adult","Male",2015,"Webb",445.047397858367,"3Post_Hunt"
"5392",60131,2015-05-15,"Adult","Male",2015,"Webb",951.158260675205,"3Post_Hunt"
"5393",60131,2015-05-16,"Adult","Male",2015,"Webb",130.065893865278,"3Post_Hunt"
"5394",60131,2015-05-17,"Adult","Male",2015,"Webb",221.146378825801,"3Post_Hunt"
"5395",60131,2015-05-18,"Adult","Male",2015,"Webb",255.622978834309,"3Post_Hunt"
"5396",60131,2015-05-19,"Adult","Male",2015,"Webb",302.494005995215,"3Post_Hunt"
"5397",60131,2015-05-20,"Adult","Male",2015,"Webb",346.72445340409,"3Post_Hunt"
"5398",60131,2015-05-21,"Adult","Male",2015,"Webb",822.82015253982,"3Post_Hunt"
"5399",60131,2015-05-22,"Adult","Male",2015,"Webb",336.626322583401,"3Post_Hunt"
"5400",60131,2015-05-23,"Adult","Male",2015,"Webb",203.411037741837,"3Post_Hunt"
"5401",60131,2015-05-24,"Adult","Male",2015,"Webb",303.847689419283,"3Post_Hunt"
"5402",60131,2015-05-25,"Adult","Male",2015,"Webb",270.193182896776,"3Post_Hunt"
"5403",60131,2015-05-26,"Adult","Male",2015,"Webb",436.546298525205,"3Post_Hunt"
"5404",60131,2015-05-27,"Adult","Male",2015,"Webb",352.43048380511,"3Post_Hunt"
"5405",60131,2015-05-28,"Adult","Male",2015,"Webb",318.531467716711,"3Post_Hunt"
"5406",60131,2015-05-29,"Adult","Male",2015,"Webb",514.734156862692,"3Post_Hunt"
"5407",60131,2015-05-30,"Adult","Male",2015,"Webb",413.229219788225,"3Post_Hunt"
"5408",60131,2015-05-31,"Adult","Male",2015,"Webb",287.36323522546,"3Post_Hunt"
"5409",60131,2015-06-01,"Adult","Male",2015,"Webb",564.425686336268,"3Post_Hunt"
"5410",60131,2015-06-02,"Adult","Male",2015,"Webb",476.422652398472,"3Post_Hunt"
"5411",60131,2015-06-03,"Adult","Male",2015,"Webb",590.926691918104,"3Post_Hunt"
"5412",60131,2015-06-04,"Adult","Male",2015,"Webb",402.079143527069,"3Post_Hunt"
"5413",60131,2015-06-05,"Adult","Male",2015,"Webb",321.017844813991,"3Post_Hunt"
"5414",60131,2015-06-06,"Adult","Male",2015,"Webb",490.148493344323,"3Post_Hunt"
"5415",60131,2015-06-07,"Adult","Male",2015,"Webb",272.379919141834,"3Post_Hunt"
"5416",60131,2015-06-08,"Adult","Male",2015,"Webb",532.056452253266,"3Post_Hunt"
"5417",60131,2015-06-09,"Adult","Male",2015,"Webb",483.916009184121,"3Post_Hunt"
"5418",60131,2015-06-10,"Adult","Male",2015,"Webb",323.500263219653,"3Post_Hunt"
"5419",60131,2015-06-11,"Adult","Male",2015,"Webb",458.115160161259,"3Post_Hunt"
"5420",60131,2015-06-12,"Adult","Male",2015,"Webb",533.345491413436,"3Post_Hunt"
"5421",60131,2015-06-13,"Adult","Male",2015,"Webb",699.144185054088,"3Post_Hunt"
"5422",60131,2015-06-14,"Adult","Male",2015,"Webb",430.275735068337,"3Post_Hunt"
"5423",60131,2015-06-15,"Adult","Male",2015,"Webb",521.05978977114,"3Post_Hunt"
"5424",60131,2015-06-16,"Adult","Male",2015,"Webb",600.770789684687,"3Post_Hunt"
"5425",60131,2015-06-17,"Adult","Male",2015,"Webb",565.695558677641,"3Post_Hunt"
"5426",60131,2015-06-18,"Adult","Male",2015,"Webb",566.745204869538,"3Post_Hunt"
"5427",60131,2015-06-19,"Adult","Male",2015,"Webb",590.699408811266,"3Post_Hunt"
"5428",60131,2015-06-20,"Adult","Male",2015,"Webb",598.985335100726,"3Post_Hunt"
"5429",60131,2015-06-21,"Adult","Male",2015,"Webb",625.198211378735,"3Post_Hunt"
"5430",60131,2015-06-22,"Adult","Male",2015,"Webb",597.90753247878,"3Post_Hunt"
"5431",60131,2015-06-23,"Adult","Male",2015,"Webb",601.031221994057,"3Post_Hunt"
"5432",60131,2015-06-24,"Adult","Male",2015,"Webb",496.906142950805,"3Post_Hunt"
"5433",60131,2015-06-25,"Adult","Male",2015,"Webb",275.181621947013,"3Post_Hunt"
"5434",60131,2015-06-26,"Adult","Male",2015,"Webb",190.701431098934,"3Post_Hunt"
"5435",60131,2015-06-27,"Adult","Male",2015,"Webb",152.422131002509,"3Post_Hunt"
"5436",60131,2015-06-28,"Adult","Male",2015,"Webb",281.369988551396,"3Post_Hunt"
"5437",60131,2015-06-29,"Adult","Male",2015,"Webb",248.166650567056,"3Post_Hunt"
"5438",60131,2015-06-30,"Adult","Male",2015,"Webb",256.690553041633,"3Post_Hunt"
"5439",60131,2015-07-01,"Adult","Male",2015,"Webb",210.054100945742,"3Post_Hunt"
"5440",60131,2015-07-02,"Adult","Male",2015,"Webb",370.791879099124,"3Post_Hunt"
"5441",60131,2015-07-03,"Adult","Male",2015,"Webb",254.05301386023,"3Post_Hunt"
"5442",60131,2015-07-04,"Adult","Male",2015,"Webb",490.432638958138,"3Post_Hunt"
"5443",60131,2015-07-05,"Adult","Male",2015,"Webb",592.187179378194,"3Post_Hunt"
"5444",60131,2015-07-06,"Adult","Male",2015,"Webb",574.440923229202,"3Post_Hunt"
"5445",60131,2015-07-07,"Adult","Male",2015,"Webb",414.941888957205,"3Post_Hunt"
"5446",60131,2015-07-08,"Adult","Male",2015,"Webb",305.703965493854,"3Post_Hunt"
"5447",60131,2015-07-09,"Adult","Male",2015,"Webb",252.036818948251,"3Post_Hunt"
"5448",60131,2015-07-10,"Adult","Male",2015,"Webb",319.842942890633,"3Post_Hunt"
"5449",60131,2015-07-11,"Adult","Male",2015,"Webb",653.258701413688,"3Post_Hunt"
"5450",60131,2015-07-12,"Adult","Male",2015,"Webb",568.041123468329,"3Post_Hunt"
"5451",60131,2015-07-13,"Adult","Male",2015,"Webb",498.506935434512,"3Post_Hunt"
"5452",60131,2015-07-14,"Adult","Male",2015,"Webb",570.763109308389,"3Post_Hunt"
"5453",60131,2015-07-15,"Adult","Male",2015,"Webb",577.367709492213,"3Post_Hunt"
"5454",60131,2015-07-16,"Adult","Male",2015,"Webb",629.71687857785,"3Post_Hunt"
"5455",60131,2015-07-17,"Adult","Male",2015,"Webb",825.724480296556,"3Post_Hunt"
"5456",60131,2015-07-18,"Adult","Male",2015,"Webb",522.513120538571,"3Post_Hunt"
"5457",60131,2015-07-19,"Adult","Male",2015,"Webb",585.61681024786,"3Post_Hunt"
"5458",60131,2015-07-20,"Adult","Male",2015,"Webb",666.526450517915,"3Post_Hunt"
"5459",60131,2015-07-21,"Adult","Male",2015,"Webb",618.405716790248,"3Post_Hunt"
"5460",60131,2015-07-22,"Adult","Male",2015,"Webb",585.095950537492,"3Post_Hunt"
"5461",60131,2015-07-23,"Adult","Male",2015,"Webb",565.726900803254,"3Post_Hunt"
"5462",60131,2015-07-24,"Adult","Male",2015,"Webb",621.675500651659,"3Post_Hunt"
"5463",60131,2015-07-25,"Adult","Male",2015,"Webb",570.290702484964,"3Post_Hunt"
"5464",60131,2015-07-26,"Adult","Male",2015,"Webb",537.537068077086,"3Post_Hunt"
"5465",60131,2015-07-27,"Adult","Male",2015,"Webb",503.861923555227,"3Post_Hunt"
"5466",60131,2015-07-28,"Adult","Male",2015,"Webb",629.143835068848,"3Post_Hunt"
"5467",60131,2015-07-29,"Adult","Male",2015,"Webb",662.718162882908,"3Post_Hunt"
"5468",60131,2015-07-30,"Adult","Male",2015,"Webb",583.539850452761,"3Post_Hunt"
"5469",60131,2015-07-31,"Adult","Male",2015,"Webb",634.139547893922,"3Post_Hunt"
"5470",60192,2015-03-01,"Adult","Male",2015,"Webb",54.2191672548809,"1Pre_Hunt"
"5471",60192,2015-03-02,"Adult","Male",2015,"Webb",102.183675875824,"1Pre_Hunt"
"5472",60192,2015-03-03,"Adult","Male",2015,"Webb",71.5385290115624,"1Pre_Hunt"
"5473",60192,2015-03-04,"Adult","Male",2015,"Webb",250.068619947379,"1Pre_Hunt"
"5474",60192,2015-03-05,"Adult","Male",2015,"Webb",603.138121169768,"1Pre_Hunt"
"5475",60192,2015-03-06,"Adult","Male",2015,"Webb",577.907353745017,"1Pre_Hunt"
"5476",60192,2015-03-07,"Adult","Male",2015,"Webb",569.128530204339,"1Pre_Hunt"
"5477",60192,2015-03-08,"Adult","Male",2015,"Webb",419.778772484429,"1Pre_Hunt"
"5478",60192,2015-03-09,"Adult","Male",2015,"Webb",311.489518100375,"1Pre_Hunt"
"5479",60192,2015-03-10,"Adult","Male",2015,"Webb",157.126191147735,"1Pre_Hunt"
"5480",60192,2015-03-11,"Adult","Male",2015,"Webb",308.12280196074,"1Pre_Hunt"
"5481",60192,2015-03-12,"Adult","Male",2015,"Webb",645.144368614792,"1Pre_Hunt"
"5482",60192,2015-03-13,"Adult","Male",2015,"Webb",428.850160815991,"1Pre_Hunt"
"5483",60192,2015-03-14,"Adult","Male",2015,"Webb",332.241594679297,"1Pre_Hunt"
"5484",60192,2015-03-15,"Adult","Male",2015,"Webb",252.219125526244,"1Pre_Hunt"
"5485",60192,2015-03-16,"Adult","Male",2015,"Webb",559.690021260238,"1Pre_Hunt"
"5486",60192,2015-03-17,"Adult","Male",2015,"Webb",437.493855422946,"1Pre_Hunt"
"5487",60192,2015-03-18,"Adult","Male",2015,"Webb",346.912284325017,"1Pre_Hunt"
"5488",60192,2015-03-19,"Adult","Male",2015,"Webb",485.154349578082,"1Pre_Hunt"
"5489",60192,2015-03-20,"Adult","Male",2015,"Webb",377.662889985908,"1Pre_Hunt"
"5490",60192,2015-03-21,"Adult","Male",2015,"Webb",289.327699012335,"1Pre_Hunt"
"5491",60192,2015-03-22,"Adult","Male",2015,"Webb",258.530658910138,"1Pre_Hunt"
"5492",60192,2015-03-23,"Adult","Male",2015,"Webb",239.980651308958,"1Pre_Hunt"
"5493",60192,2015-03-24,"Adult","Male",2015,"Webb",271.19917697691,"1Pre_Hunt"
"5494",60192,2015-03-25,"Adult","Male",2015,"Webb",257.56207454836,"1Pre_Hunt"
"5495",60192,2015-03-26,"Adult","Male",2015,"Webb",449.175069033852,"1Pre_Hunt"
"5496",60192,2015-03-27,"Adult","Male",2015,"Webb",514.454538831263,"1Pre_Hunt"
"5497",60192,2015-03-28,"Adult","Male",2015,"Webb",303.953670612471,"1Pre_Hunt"
"5498",60192,2015-03-29,"Adult","Male",2015,"Webb",338.490565367646,"1Pre_Hunt"
"5499",60192,2015-03-30,"Adult","Male",2015,"Webb",362.864004838472,"1Pre_Hunt"
"5500",60192,2015-03-31,"Adult","Male",2015,"Webb",431.397563870997,"1Pre_Hunt"
"5501",60192,2015-04-01,"Adult","Male",2015,"Webb",400.061594838724,"1Pre_Hunt"
"5502",60192,2015-04-02,"Adult","Male",2015,"Webb",438.277699521113,"2Hunt"
"5503",60192,2015-04-03,"Adult","Male",2015,"Webb",287.480069145784,"2Hunt"
"5504",60192,2015-04-04,"Adult","Male",2015,"Webb",548.392907411833,"2Hunt"
"5505",60192,2015-04-05,"Adult","Male",2015,"Webb",449.238621267343,"2Hunt"
"5506",60192,2015-04-06,"Adult","Male",2015,"Webb",379.364126813226,"2Hunt"
"5507",60192,2015-04-07,"Adult","Male",2015,"Webb",418.277953408829,"2Hunt"
"5508",60192,2015-04-08,"Adult","Male",2015,"Webb",427.170653769091,"2Hunt"
"5509",60192,2015-04-09,"Adult","Male",2015,"Webb",541.082031061286,"2Hunt"
"5510",60192,2015-04-10,"Adult","Male",2015,"Webb",526.947905666693,"2Hunt"
"5511",60192,2015-04-11,"Adult","Male",2015,"Webb",451.348587001584,"2Hunt"
"5512",60192,2015-04-12,"Adult","Male",2015,"Webb",542.009243918479,"2Hunt"
"5513",60192,2015-04-13,"Adult","Male",2015,"Webb",449.164472325987,"2Hunt"
"5514",60192,2015-04-14,"Adult","Male",2015,"Webb",408.227302097806,"2Hunt"
"5515",60192,2015-04-15,"Adult","Male",2015,"Webb",467.537466479577,"2Hunt"
"5516",60192,2015-04-16,"Adult","Male",2015,"Webb",390.870433624902,"2Hunt"
"5517",60192,2015-04-17,"Adult","Male",2015,"Webb",345.823535070993,"2Hunt"
"5518",60192,2015-04-18,"Adult","Male",2015,"Webb",467.148758996446,"2Hunt"
"5519",60192,2015-04-19,"Adult","Male",2015,"Webb",426.500053275723,"2Hunt"
"5520",60192,2015-04-20,"Adult","Male",2015,"Webb",327.782681990561,"2Hunt"
"5521",60192,2015-04-21,"Adult","Male",2015,"Webb",286.92807325764,"2Hunt"
"5522",60192,2015-04-22,"Adult","Male",2015,"Webb",277.415217829459,"2Hunt"
"5523",60192,2015-04-23,"Adult","Male",2015,"Webb",156.999357608389,"2Hunt"
"5524",60192,2015-04-24,"Adult","Male",2015,"Webb",354.119316019618,"2Hunt"
"5525",60192,2015-04-25,"Adult","Male",2015,"Webb",332.266924247809,"2Hunt"
"5526",60192,2015-04-26,"Adult","Male",2015,"Webb",139.916329181142,"2Hunt"
"5527",60383,2015-03-01,"Adult","Male",2015,"Webb",117.847145577757,"1Pre_Hunt"
"5528",60383,2015-03-02,"Adult","Male",2015,"Webb",143.783311517735,"1Pre_Hunt"
"5529",60383,2015-03-03,"Adult","Male",2015,"Webb",130.646854447785,"1Pre_Hunt"
"5530",60383,2015-03-04,"Adult","Male",2015,"Webb",261.27356770279,"1Pre_Hunt"
"5531",60383,2015-03-05,"Adult","Male",2015,"Webb",245.739481494912,"1Pre_Hunt"
"5532",60383,2015-03-06,"Adult","Male",2015,"Webb",161.464354975063,"1Pre_Hunt"
"5533",60383,2015-03-07,"Adult","Male",2015,"Webb",75.8160104134791,"1Pre_Hunt"
"5534",60383,2015-03-08,"Adult","Male",2015,"Webb",214.168573211759,"1Pre_Hunt"
"5535",60383,2015-03-09,"Adult","Male",2015,"Webb",269.031877237911,"1Pre_Hunt"
"5536",60383,2015-03-10,"Adult","Male",2015,"Webb",227.102114927697,"1Pre_Hunt"
"5537",60383,2015-03-11,"Adult","Male",2015,"Webb",192.320158076743,"1Pre_Hunt"
"5538",60383,2015-03-12,"Adult","Male",2015,"Webb",750.816198698451,"1Pre_Hunt"
"5539",60383,2015-03-13,"Adult","Male",2015,"Webb",879.324994737522,"1Pre_Hunt"
"5540",60383,2015-03-14,"Adult","Male",2015,"Webb",325.377004425997,"1Pre_Hunt"
"5541",60383,2015-03-15,"Adult","Male",2015,"Webb",426.667280766867,"1Pre_Hunt"
"5542",60383,2015-03-16,"Adult","Male",2015,"Webb",280.567412062851,"1Pre_Hunt"
"5543",60383,2015-03-17,"Adult","Male",2015,"Webb",404.56614373342,"1Pre_Hunt"
"5544",60383,2015-03-18,"Adult","Male",2015,"Webb",376.419676597393,"1Pre_Hunt"
"5545",60383,2015-03-19,"Adult","Male",2015,"Webb",553.212721504933,"1Pre_Hunt"
"5546",60383,2015-03-20,"Adult","Male",2015,"Webb",555.738944590827,"1Pre_Hunt"
"5547",60383,2015-03-21,"Adult","Male",2015,"Webb",529.599195368028,"1Pre_Hunt"
"5548",60383,2015-03-22,"Adult","Male",2015,"Webb",242.661608638294,"1Pre_Hunt"
"5549",60383,2015-03-23,"Adult","Male",2015,"Webb",660.075388400001,"1Pre_Hunt"
"5550",60383,2015-03-24,"Adult","Male",2015,"Webb",831.330171138628,"1Pre_Hunt"
"5551",60383,2015-03-25,"Adult","Male",2015,"Webb",408.440092073044,"1Pre_Hunt"
"5552",60383,2015-03-26,"Adult","Male",2015,"Webb",312.930091651562,"1Pre_Hunt"
"5553",60383,2015-03-27,"Adult","Male",2015,"Webb",350.061960399122,"1Pre_Hunt"
"5554",60383,2015-03-28,"Adult","Male",2015,"Webb",387.315881451862,"1Pre_Hunt"
"5555",60383,2015-03-29,"Adult","Male",2015,"Webb",482.69846294708,"1Pre_Hunt"
"5556",60383,2015-03-30,"Adult","Male",2015,"Webb",503.005442084546,"1Pre_Hunt"
"5557",60383,2015-03-31,"Adult","Male",2015,"Webb",385.399053338131,"1Pre_Hunt"
"5558",60383,2015-04-01,"Adult","Male",2015,"Webb",229.970500397155,"2Hunt"
"5559",60383,2015-04-02,"Adult","Male",2015,"Webb",223.261349530326,"2Hunt"
"5560",60383,2015-04-03,"Adult","Male",2015,"Webb",950.68980584602,"2Hunt"
"5561",60383,2015-04-04,"Adult","Male",2015,"Webb",718.262804226341,"2Hunt"
"5562",60383,2015-04-05,"Adult","Male",2015,"Webb",195.408162561422,"2Hunt"
"5563",60383,2015-04-06,"Adult","Male",2015,"Webb",294.873061881498,"2Hunt"
"5564",60383,2015-04-07,"Adult","Male",2015,"Webb",506.323309225778,"2Hunt"
"5565",60383,2015-04-08,"Adult","Male",2015,"Webb",302.536742619676,"2Hunt"
"5566",60383,2015-04-09,"Adult","Male",2015,"Webb",225.711538057899,"2Hunt"
"5567",60383,2015-04-10,"Adult","Male",2015,"Webb",259.114453312136,"2Hunt"
"5568",60383,2015-04-11,"Adult","Male",2015,"Webb",293.534902199344,"2Hunt"
"5569",60383,2015-04-12,"Adult","Male",2015,"Webb",681.209949710565,"2Hunt"
"5570",60383,2015-04-13,"Adult","Male",2015,"Webb",853.947453955,"2Hunt"
"5571",60383,2015-04-14,"Adult","Male",2015,"Webb",400.561206955383,"2Hunt"
"5572",60383,2015-04-15,"Adult","Male",2015,"Webb",516.721665063851,"2Hunt"
"5573",60383,2015-04-16,"Adult","Male",2015,"Webb",1003.77419914014,"2Hunt"
"5574",60383,2015-04-17,"Adult","Male",2015,"Webb",645.379830804025,"2Hunt"
"5575",60383,2015-04-18,"Adult","Male",2015,"Webb",311.31959198061,"2Hunt"
"5576",60383,2015-04-19,"Adult","Male",2015,"Webb",412.584219732562,"2Hunt"
"5577",60383,2015-04-20,"Adult","Male",2015,"Webb",580.437161668461,"2Hunt"
"5578",60383,2015-04-21,"Adult","Male",2015,"Webb",578.505093303098,"2Hunt"
"5579",60383,2015-04-22,"Adult","Male",2015,"Webb",780.346755095617,"2Hunt"
"5580",60383,2015-04-23,"Adult","Male",2015,"Webb",720.784557626021,"2Hunt"
"5581",60383,2015-04-24,"Adult","Male",2015,"Webb",715.816108375774,"2Hunt"
"5582",60383,2015-04-25,"Adult","Male",2015,"Webb",584.956403077816,"2Hunt"
"5583",60383,2015-04-26,"Adult","Male",2015,"Webb",737.15476036549,"2Hunt"
"5584",60383,2015-04-27,"Adult","Male",2015,"Webb",596.397368246091,"2Hunt"
"5585",60383,2015-04-28,"Adult","Male",2015,"Webb",630.435941828266,"2Hunt"
"5586",60383,2015-04-29,"Adult","Male",2015,"Webb",872.824604456691,"2Hunt"
"5587",60383,2015-04-30,"Adult","Male",2015,"Webb",797.959685377623,"2Hunt"
"5588",60383,2015-05-01,"Adult","Male",2015,"Webb",802.199022358078,"2Hunt"
"5589",60383,2015-05-02,"Adult","Male",2015,"Webb",884.767829862714,"3Post_Hunt"
"5590",60383,2015-05-03,"Adult","Male",2015,"Webb",834.17255394569,"3Post_Hunt"
"5591",60383,2015-05-04,"Adult","Male",2015,"Webb",791.511872710003,"3Post_Hunt"
"5592",60383,2015-05-05,"Adult","Male",2015,"Webb",756.86804936543,"3Post_Hunt"
"5593",60383,2015-05-06,"Adult","Male",2015,"Webb",798.924974040511,"3Post_Hunt"
"5594",60383,2015-05-07,"Adult","Male",2015,"Webb",693.445188163323,"3Post_Hunt"
"5595",60383,2015-05-08,"Adult","Male",2015,"Webb",739.114694376684,"3Post_Hunt"
"5596",60383,2015-05-09,"Adult","Male",2015,"Webb",774.517807187603,"3Post_Hunt"
"5597",60383,2015-05-10,"Adult","Male",2015,"Webb",821.920661568599,"3Post_Hunt"
"5598",60383,2015-05-11,"Adult","Male",2015,"Webb",929.461256313093,"3Post_Hunt"
"5599",60383,2015-05-12,"Adult","Male",2015,"Webb",866.510030939398,"3Post_Hunt"
"5600",60383,2015-05-13,"Adult","Male",2015,"Webb",570.006777984815,"3Post_Hunt"
"5601",60383,2015-05-14,"Adult","Male",2015,"Webb",705.730678904137,"3Post_Hunt"
"5602",60383,2015-05-15,"Adult","Male",2015,"Webb",685.582600181212,"3Post_Hunt"
"5603",60383,2015-05-16,"Adult","Male",2015,"Webb",802.805113164155,"3Post_Hunt"
"5604",60383,2015-05-17,"Adult","Male",2015,"Webb",782.416632407643,"3Post_Hunt"
"5605",60383,2015-05-18,"Adult","Male",2015,"Webb",725.498766796278,"3Post_Hunt"
"5606",60383,2015-05-19,"Adult","Male",2015,"Webb",545.810476861185,"3Post_Hunt"
"5607",60383,2015-05-20,"Adult","Male",2015,"Webb",644.589477797641,"3Post_Hunt"
"5608",60383,2015-05-21,"Adult","Male",2015,"Webb",460.846696927826,"3Post_Hunt"
"5609",60383,2015-05-22,"Adult","Male",2015,"Webb",473.045210267357,"3Post_Hunt"
"5610",60383,2015-05-23,"Adult","Male",2015,"Webb",479.497683467884,"3Post_Hunt"
"5611",60383,2015-05-24,"Adult","Male",2015,"Webb",502.318154899268,"3Post_Hunt"
"5612",60383,2015-05-25,"Adult","Male",2015,"Webb",459.668943597809,"3Post_Hunt"
"5613",60383,2015-05-26,"Adult","Male",2015,"Webb",373.31202638081,"3Post_Hunt"
"5614",60383,2015-05-27,"Adult","Male",2015,"Webb",555.141049406142,"3Post_Hunt"
"5615",60383,2015-05-28,"Adult","Male",2015,"Webb",920.293680610738,"3Post_Hunt"
"5616",60383,2015-05-29,"Adult","Male",2015,"Webb",759.905293029336,"3Post_Hunt"
"5617",60383,2015-05-30,"Adult","Male",2015,"Webb",652.748344814195,"3Post_Hunt"
"5618",60383,2015-05-31,"Adult","Male",2015,"Webb",718.037368741629,"3Post_Hunt"
"5619",60383,2015-06-01,"Adult","Male",2015,"Webb",758.598718201721,"3Post_Hunt"
"5620",60383,2015-06-02,"Adult","Male",2015,"Webb",610.607952708722,"3Post_Hunt"
"5621",60383,2015-06-03,"Adult","Male",2015,"Webb",629.331458626194,"3Post_Hunt"
"5622",60383,2015-06-04,"Adult","Male",2015,"Webb",667.23451899022,"3Post_Hunt"
"5623",60383,2015-06-05,"Adult","Male",2015,"Webb",785.100857385313,"3Post_Hunt"
"5624",60383,2015-06-06,"Adult","Male",2015,"Webb",785.262925517053,"3Post_Hunt"
"5625",60383,2015-06-07,"Adult","Male",2015,"Webb",556.491630648377,"3Post_Hunt"
"5626",60383,2015-06-08,"Adult","Male",2015,"Webb",595.244024457348,"3Post_Hunt"
"5627",60383,2015-06-09,"Adult","Male",2015,"Webb",619.032923164012,"3Post_Hunt"
"5628",60383,2015-06-10,"Adult","Male",2015,"Webb",666.774927492585,"3Post_Hunt"
"5629",60383,2015-06-11,"Adult","Male",2015,"Webb",614.542070191337,"3Post_Hunt"
"5630",60383,2015-06-12,"Adult","Male",2015,"Webb",614.38691341185,"3Post_Hunt"
"5631",60383,2015-06-13,"Adult","Male",2015,"Webb",644.33253939299,"3Post_Hunt"
"5632",60383,2015-06-14,"Adult","Male",2015,"Webb",497.894593276402,"3Post_Hunt"
"5633",60383,2015-06-15,"Adult","Male",2015,"Webb",525.269426295573,"3Post_Hunt"
"5634",60383,2015-06-16,"Adult","Male",2015,"Webb",547.093017437627,"3Post_Hunt"
"5635",60383,2015-06-17,"Adult","Male",2015,"Webb",446.954456910551,"3Post_Hunt"
"5636",60383,2015-06-18,"Adult","Male",2015,"Webb",654.726699674966,"3Post_Hunt"
"5637",60383,2015-06-19,"Adult","Male",2015,"Webb",527.181870080204,"3Post_Hunt"
"5638",60383,2015-06-20,"Adult","Male",2015,"Webb",676.819485762376,"3Post_Hunt"
"5639",60383,2015-06-21,"Adult","Male",2015,"Webb",596.61983890035,"3Post_Hunt"
"5640",60383,2015-06-22,"Adult","Male",2015,"Webb",544.162167269575,"3Post_Hunt"
"5641",60383,2015-06-23,"Adult","Male",2015,"Webb",612.129470890967,"3Post_Hunt"
"5642",60383,2015-06-24,"Adult","Male",2015,"Webb",434.658445023256,"3Post_Hunt"
"5643",60383,2015-06-25,"Adult","Male",2015,"Webb",527.387913922562,"3Post_Hunt"
"5644",60383,2015-06-26,"Adult","Male",2015,"Webb",440.904480248614,"3Post_Hunt"
"5645",60383,2015-06-27,"Adult","Male",2015,"Webb",445.295388243209,"3Post_Hunt"
"5646",60383,2015-06-28,"Adult","Male",2015,"Webb",624.77780995945,"3Post_Hunt"
"5647",60383,2015-06-29,"Adult","Male",2015,"Webb",596.152788226312,"3Post_Hunt"
"5648",60383,2015-06-30,"Adult","Male",2015,"Webb",624.648191895247,"3Post_Hunt"
"5649",60383,2015-07-01,"Adult","Male",2015,"Webb",483.672878412474,"3Post_Hunt"
"5650",60383,2015-07-02,"Adult","Male",2015,"Webb",393.357225478879,"3Post_Hunt"
"5651",60383,2015-07-03,"Adult","Male",2015,"Webb",536.877910021549,"3Post_Hunt"
"5652",60383,2015-07-04,"Adult","Male",2015,"Webb",527.512413063827,"3Post_Hunt"
"5653",60383,2015-07-05,"Adult","Male",2015,"Webb",628.109350018347,"3Post_Hunt"
"5654",60383,2015-07-06,"Adult","Male",2015,"Webb",447.611173019544,"3Post_Hunt"
"5655",60383,2015-07-07,"Adult","Male",2015,"Webb",502.421762305741,"3Post_Hunt"
"5656",60383,2015-07-08,"Adult","Male",2015,"Webb",499.866503590087,"3Post_Hunt"
"5657",60383,2015-07-09,"Adult","Male",2015,"Webb",436.895081309671,"3Post_Hunt"
"5658",60383,2015-07-10,"Adult","Male",2015,"Webb",365.897725439909,"3Post_Hunt"
"5659",60383,2015-07-11,"Adult","Male",2015,"Webb",223.420438978073,"3Post_Hunt"
"5660",60383,2015-07-12,"Adult","Male",2015,"Webb",825.140818152975,"3Post_Hunt"
"5661",60383,2015-07-13,"Adult","Male",2015,"Webb",852.683655539394,"3Post_Hunt"
"5662",60383,2015-07-14,"Adult","Male",2015,"Webb",929.282250785226,"3Post_Hunt"
"5663",60383,2015-07-15,"Adult","Male",2015,"Webb",578.076789987089,"3Post_Hunt"
"5664",60383,2015-07-16,"Adult","Male",2015,"Webb",450.038832699685,"3Post_Hunt"
"5665",60383,2015-07-17,"Adult","Male",2015,"Webb",415.772617457005,"3Post_Hunt"
"5666",60383,2015-07-18,"Adult","Male",2015,"Webb",274.458238187617,"3Post_Hunt"
"5667",60383,2015-07-19,"Adult","Male",2015,"Webb",187.497823564813,"3Post_Hunt"
"5668",60383,2015-07-20,"Adult","Male",2015,"Webb",210.02717681597,"3Post_Hunt"
"5669",60383,2015-07-21,"Adult","Male",2015,"Webb",354.893068291769,"3Post_Hunt"
